seed,day,time,participant
2635142,4,9,2
2635142,4,9,3
2635142,4,9,4
2635142,4,9,5
2635142,4,9,6
2635142,4,9,8
2635142,4,9,11
2635142,4,9,12
2635142,4,9,13
2635142,4,9,15
2635142,4,9,16
2635142,4,9,18
2635142,4,9,19
2635142,4,9,21
2635142,4,9,22
2635142,4,9,24
2635142,4,9,27
2635142,4,9,29
2635142,4,10,0
2635142,4,10,1
2635142,4,10,3
2635142,4,10,4
2635142,4,10,5
2635142,4,10,6
2635142,4,10,8
2635142,4,10,10
2635142,4,10,11
2635142,4,10,12
2635142,4,10,13
2635142,4,10,15
2635142,4,10,16
2635142,4,10,18
2635142,4,10,19
2635142,4,10,20
2635142,4,10,23
2635142,4,10,24
2635142,4,10,25
2635142,4,10,29
2635142,4,11,1
2635142,4,11,2
2635142,4,11,3
2635142,4,11,4
2635142,4,11,5
2635142,4,11,6
2635142,4,11,8
2635142,4,11,10
2635142,4,11,11
2635142,4,11,12
2635142,4,11,13
2635142,4,11,15
2635142,4,11,16
2635142,4,11,18
2635142,4,11,19
2635142,4,11,24
2635142,4,11,21
2635142,4,11,23
2635142,4,11,25
2635142,4,11,27
2635142,4,12,0
2635142,4,12,1
2635142,4,12,3
2635142,4,12,4
2635142,4,12,5
2635142,4,12,6
2635142,4,12,8
2635142,4,12,10
2635142,4,12,12
2635142,4,12,17
2635142,4,12,14
2635142,4,12,11
2635142,4,12,16
2635142,4,12,18
2635142,4,12,15
2635142,4,12,21
2635142,4,12,22
2635142,4,12,24
2635142,4,12,25
2635142,4,12,27
2635142,4,13,7
2635142,4,13,6
2635142,4,13,20
2635142,4,13,22
2635142,4,13,27
2635142,4,14,5
2635142,4,14,6
2635142,4,14,7
2635142,4,14,10
2635142,4,14,20
2635142,4,14,21
2635142,4,14,22
2635142,4,14,23
2635142,4,14,25
2635142,4,14,27
2635142,4,15,2
2635142,4,15,3
2635142,4,15,4
2635142,4,15,6
2635142,4,15,11
2635142,4,15,8
2635142,4,15,9
2635142,4,15,10
2635142,4,15,12
2635142,4,15,13
2635142,4,15,14
2635142,4,15,15
2635142,4,15,16
2635142,4,15,17
2635142,4,15,18
2635142,4,15,19
2635142,4,15,20
2635142,4,15,21
2635142,4,15,22
2635142,4,15,24
2635142,4,16,0
2635142,4,16,1
2635142,4,16,2
2635142,4,16,3
2635142,4,16,4
2635142,4,16,8
2635142,4,16,9
2635142,4,16,12
2635142,4,16,13
2635142,4,16,11
2635142,4,16,16
2635142,4,16,17
2635142,4,16,18
2635142,4,16,19
2635142,4,16,20
2635142,4,16,21
2635142,4,16,23
2635142,4,16,25
2635142,4,16,27
2635142,4,16,29
2635142,4,17,0
2635142,4,17,2
2635142,4,17,3
2635142,4,17,4
2635142,4,17,7
2635142,4,17,8
2635142,4,17,9
2635142,4,17,11
2635142,4,17,13
2635142,4,17,14
2635142,4,17,15
2635142,4,17,16
2635142,4,17,17
2635142,4,17,19
2635142,4,17,20
2635142,4,17,21
2635142,4,17,22
2635142,4,17,23
2635142,4,17,24
2635142,4,17,27
2635142,4,18,1
2635142,4,18,2
2635142,4,18,3
2635142,4,18,6
2635142,4,18,8
2635142,4,18,9
2635142,4,18,10
2635142,4,18,12
2635142,4,18,17
2635142,4,18,14
2635142,4,18,15
2635142,4,18,19
2635142,4,18,20
2635142,4,18,22
2635142,4,18,23
2635142,4,18,24
2635142,4,18,25
2635142,4,18,26
2635142,4,18,27
2635142,4,18,29
2635142,4,19,6
2635142,4,19,7
2635142,4,19,10
2635142,4,19,23
2635142,4,19,27
2635142,4,20,0
2635142,4,20,2
2635142,4,20,6
2635142,4,20,7
2635142,4,20,8
2635142,4,20,9
2635142,4,20,12
2635142,4,20,13
2635142,4,20,14
2635142,4,20,15
2635142,4,20,16
2635142,4,20,17
2635142,4,20,19
2635142,4,20,20
2635142,4,20,21
2635142,4,20,26
2635142,4,20,23
2635142,4,20,24
2635142,4,20,27
2635142,4,20,29
2635142,4,21,0
2635142,4,21,1
2635142,4,21,2
2635142,4,21,5
2635142,4,21,6
2635142,4,21,7
2635142,4,21,8
2635142,4,21,9
2635142,4,21,10
2635142,4,21,14
2635142,4,21,15
2635142,4,21,17
2635142,4,21,19
2635142,4,21,22
2635142,4,21,24
2635142,4,21,25
2635142,4,21,26
2635142,4,21,27
2635142,4,21,28
2635142,4,21,29
2635142,4,22,0
2635142,4,22,2
2635142,4,22,3
2635142,4,22,5
2635142,4,22,7
2635142,4,22,9
2635142,4,22,13
2635142,4,22,14
2635142,4,22,15
2635142,4,22,17
2635142,4,22,18
2635142,4,22,19
2635142,4,22,22
2635142,4,22,23
2635142,4,22,24
2635142,4,22,25
2635142,4,22,26
2635142,4,22,27
2635142,4,22,28
2635142,4,22,29
2635142,4,23,0
2635142,4,23,1
2635142,4,23,5
2635142,4,23,6
2635142,4,23,7
2635142,4,23,8
2635142,4,23,9
2635142,4,23,10
2635142,4,23,14
2635142,4,23,15
2635142,4,23,16
2635142,4,23,20
2635142,4,23,17
2635142,4,23,22
2635142,4,23,23
2635142,4,23,24
2635142,4,23,25
2635142,4,23,26
2635142,4,23,28
2635142,4,23,29
2635142,4,24,0
2635142,4,24,1
2635142,4,24,2
2635142,4,24,4
2635142,4,24,5
2635142,4,24,7
2635142,4,24,8
2635142,4,24,9
2635142,4,24,10
2635142,4,24,11
2635142,4,24,13
2635142,4,24,14
2635142,4,24,16
2635142,4,24,17
2635142,4,24,18
2635142,4,24,19
2635142,4,24,26
2635142,4,24,25
2635142,4,24,27
2635142,4,24,28
2635142,4,25,0
2635142,4,25,1
2635142,4,25,2
2635142,4,25,3
2635142,4,25,4
2635142,4,25,5
2635142,4,25,7
2635142,4,25,9
2635142,4,25,10
2635142,4,25,14
2635142,4,25,11
2635142,4,25,16
2635142,4,25,17
2635142,4,25,18
2635142,4,25,20
2635142,4,25,21
2635142,4,25,23
2635142,4,25,25
2635142,4,25,26
2635142,4,25,28
2635142,4,26,0
2635142,4,26,5
2635142,4,26,2
2635142,4,26,3
2635142,4,26,4
2635142,4,26,7
2635142,4,26,8
2635142,4,26,9
2635142,4,26,10
2635142,4,26,11
2635142,4,26,13
2635142,4,26,14
2635142,4,26,17
2635142,4,26,18
2635142,4,26,19
2635142,4,26,20
2635142,4,26,21
2635142,4,26,23
2635142,4,26,25
2635142,4,26,28
2635142,4,27,1
2635142,4,27,2
2635142,4,27,5
2635142,4,27,7
2635142,4,27,8
2635142,4,27,10
2635142,4,27,9
2635142,4,27,14
2635142,4,27,17
2635142,4,27,19
2635142,4,27,20
2635142,4,27,21
2635142,4,27,22
2635142,4,27,23
2635142,4,27,24
2635142,4,27,25
2635142,4,27,26
2635142,4,27,27
2635142,4,27,28
2635142,4,27,29
2635142,4,28,0
2635142,4,28,1
2635142,4,28,2
2635142,4,28,7
2635142,4,28,8
2635142,4,28,5
2635142,4,28,10
2635142,4,28,13
2635142,4,28,16
2635142,4,28,17
2635142,4,28,18
2635142,4,28,19
2635142,4,28,20
2635142,4,28,22
2635142,4,28,23
2635142,4,28,25
2635142,4,28,26
2635142,4,28,27
2635142,4,28,28
2635142,4,28,29
2635142,4,29,0
2635142,4,29,1
2635142,4,29,2
2635142,4,29,3
2635142,4,29,6
2635142,4,29,7
2635142,4,29,8
2635142,4,29,10
2635142,4,29,11
2635142,4,29,12
2635142,4,29,15
2635142,4,29,17
2635142,4,29,20
2635142,4,29,21
2635142,4,29,22
2635142,4,29,23
2635142,4,29,26
2635142,4,29,27
2635142,4,29,28
2635142,4,29,29
2635142,4,30,0
2635142,4,30,3
2635142,4,30,4
2635142,4,30,6
2635142,4,30,8
2635142,4,30,10
2635142,4,30,11
2635142,4,30,12
2635142,4,30,13
2635142,4,30,14
2635142,4,30,15
2635142,4,30,16
2635142,4,30,19
2635142,4,30,20
2635142,4,30,21
2635142,4,30,22
2635142,4,30,23
2635142,4,30,25
2635142,4,30,26
2635142,4,30,28
2635142,4,31,1
2635142,4,31,2
2635142,4,31,3
2635142,4,31,4
2635142,4,31,6
2635142,4,31,7
2635142,4,31,9
2635142,4,31,10
2635142,4,31,11
2635142,4,31,12
2635142,4,31,13
2635142,4,31,14
2635142,4,31,16
2635142,4,31,19
2635142,4,31,21
2635142,4,31,26
2635142,4,31,28
2635142,4,31,25
2635142,4,31,27
2635142,4,31,29
2635142,4,32,0
2635142,4,32,1
2635142,4,32,3
2635142,4,32,4
2635142,4,32,5
2635142,4,32,6
2635142,4,32,7
2635142,4,32,8
2635142,4,32,9
2635142,4,32,12
2635142,4,32,13
2635142,4,32,14
2635142,4,32,16
2635142,4,32,18
2635142,4,32,21
2635142,4,32,22
2635142,4,32,23
2635142,4,32,28
2635142,4,32,25
2635142,4,32,27
2635142,4,33,1
2635142,4,33,2
2635142,4,33,3
2635142,4,33,4
2635142,4,33,8
2635142,4,33,10
2635142,4,33,12
2635142,4,33,13
2635142,4,33,14
2635142,4,33,17
2635142,4,33,18
2635142,4,33,19
2635142,4,33,20
2635142,4,33,22
2635142,4,33,23
2635142,4,33,24
2635142,4,33,25
2635142,4,33,26
2635142,4,33,27
2635142,4,33,29
seed,day,time,participant
8364142,0,0,0
8364142,0,0,1
8364142,0,0,2
8364142,0,0,5
8364142,0,0,6
8364142,0,0,7
8364142,0,0,8
8364142,0,0,9
8364142,0,0,10
8364142,0,0,11
8364142,0,0,14
8364142,0,0,16
8364142,0,0,12
8364142,0,0,21
8364142,0,0,22
8364142,0,0,23
8364142,0,0,26
8364142,0,0,27
8364142,0,0,28
8364142,0,0,4
8364142,0,1,0
8364142,0,1,1
8364142,0,1,2
8364142,0,1,3
8364142,0,1,4
8364142,0,1,5
8364142,0,1,6
8364142,0,1,8
8364142,0,1,10
8364142,0,1,11
8364142,0,1,12
8364142,0,1,14
8364142,0,1,16
8364142,0,1,18
8364142,0,1,19
8364142,0,1,20
8364142,0,1,21
8364142,0,1,23
8364142,0,1,24
8364142,0,1,27
8364142,0,2,26
8364142,0,2,1
8364142,0,2,2
8364142,0,2,7
8364142,0,2,4
8364142,0,2,5
8364142,0,2,11
8364142,0,2,12
8364142,0,2,13
8364142,0,2,6
8364142,0,2,15
8364142,0,2,16
8364142,0,2,10
8364142,0,2,20
8364142,0,2,21
8364142,0,2,22
8364142,0,2,24
8364142,0,2,27
8364142,0,2,28
8364142,0,2,0
8364142,0,3,26
8364142,0,3,2
8364142,0,3,3
8364142,0,3,5
8364142,0,3,6
8364142,0,3,8
8364142,0,3,9
8364142,0,3,10
8364142,0,3,11
8364142,0,3,12
8364142,0,3,13
8364142,0,3,14
8364142,0,3,15
8364142,0,3,16
8364142,0,3,17
8364142,0,3,18
8364142,0,3,21
8364142,0,3,24
8364142,0,3,28
8364142,0,3,1
8364142,0,4,5
8364142,0,4,6
8364142,0,4,10
8364142,0,4,23
8364142,0,4,27
8364142,0,5,1
8364142,0,5,3
8364142,0,5,4
8364142,0,5,5
8364142,0,5,6
8364142,0,5,8
8364142,0,5,11
8364142,0,5,12
8364142,0,5,13
8364142,0,5,14
8364142,0,5,16
8364142,0,5,18
8364142,0,5,19
8364142,0,5,20
8364142,0,5,23
8364142,0,5,28
8364142,0,5,26
8364142,0,5,27
8364142,0,5,2
8364142,0,5,29
8364142,0,6,1
8364142,0,6,3
8364142,0,6,5
8364142,0,6,6
8364142,0,6,8
8364142,0,6,9
8364142,0,6,10
8364142,0,6,14
8364142,0,6,15
8364142,0,6,17
8364142,0,6,18
8364142,0,6,19
8364142,0,6,21
8364142,0,6,23
8364142,0,6,28
8364142,0,6,25
8364142,0,6,26
8364142,0,6,27
8364142,0,6,2
8364142,0,6,29
8364142,0,7,0
8364142,0,7,1
8364142,0,7,3
8364142,0,7,4
8364142,0,7,8
8364142,0,7,9
8364142,0,7,11
8364142,0,7,12
8364142,0,7,13
8364142,0,7,14
8364142,0,7,15
8364142,0,7,17
8364142,0,7,18
8364142,0,7,19
8364142,0,7,20
8364142,0,7,24
8364142,0,7,26
8364142,0,7,27
8364142,0,7,28
8364142,0,7,29
8364142,0,8,2
8364142,0,8,3
8364142,0,8,4
8364142,0,8,6
8364142,0,8,9
8364142,0,8,10
8364142,0,8,11
8364142,0,8,12
8364142,0,8,13
8364142,0,8,14
8364142,0,8,15
8364142,0,8,17
8364142,0,8,18
8364142,0,8,19
8364142,0,8,20
8364142,0,8,21
8364142,0,8,24
8364142,0,8,26
8364142,0,8,28
8364142,0,8,29
8364142,0,9,0
8364142,0,9,1
8364142,0,9,2
8364142,0,9,4
8364142,0,9,7
8364142,0,9,6
8364142,0,9,11
8364142,0,9,13
8364142,0,9,14
8364142,0,9,15
8364142,0,9,17
8364142,0,9,18
8364142,0,9,19
8364142,0,9,20
8364142,0,9,21
8364142,0,9,22
8364142,0,9,23
8364142,0,9,25
8364142,0,9,28
8364142,0,9,29
8364142,0,10,0
8364142,0,10,1
8364142,0,10,2
8364142,0,10,4
8364142,0,10,5
8364142,0,10,6
8364142,0,10,8
8364142,0,10,9
8364142,0,10,10
8364142,0,10,11
8364142,0,10,12
8364142,0,10,13
8364142,0,10,14
8364142,0,10,15
8364142,0,10,17
8364142,0,10,18
8364142,0,10,19
8364142,0,10,20
8364142,0,10,23
8364142,0,10,25
8364142,0,11,1
8364142,0,11,2
8364142,0,11,5
8364142,0,11,8
8364142,0,11,9
8364142,0,11,10
8364142,0,11,11
8364142,0,11,12
8364142,0,11,13
8364142,0,11,15
8364142,0,11,17
8364142,0,11,14
8364142,0,11,18
8364142,0,11,20
8364142,0,11,21
8364142,0,11,23
8364142,0,11,24
8364142,0,11,25
8364142,0,11,27
8364142,0,11,29
8364142,0,12,0
8364142,0,12,1
8364142,0,12,4
8364142,0,12,5
8364142,0,12,6
8364142,0,12,7
8364142,0,12,8
8364142,0,12,9
8364142,0,12,11
8364142,0,12,12
8364142,0,12,13
8364142,0,12,15
8364142,0,12,16
8364142,0,12,17
8364142,0,12,18
8364142,0,12,23
8364142,0,12,21
8364142,0,12,22
8364142,0,12,25
8364142,0,12,29
8364142,0,13,6
8364142,0,13,7
8364142,0,13,20
8364142,0,13,27
8364142,0,13,28
8364142,0,14,5
8364142,0,14,6
8364142,0,14,7
8364142,0,14,20
8364142,0,14,21
8364142,0,14,22
8364142,0,14,23
8364142,0,14,25
8364142,0,14,27
8364142,0,14,28
8364142,0,15,0
8364142,0,15,2
8364142,0,15,4
8364142,0,15,6
8364142,0,15,7
8364142,0,15,11
8364142,0,15,12
8364142,0,15,13
8364142,0,15,14
8364142,0,15,15
8364142,0,15,16
8364142,0,15,17
8364142,0,15,19
8364142,0,15,20
8364142,0,15,21
8364142,0,15,22
8364142,0,15,23
8364142,0,15,25
8364142,0,15,27
8364142,0,15,28
8364142,0,16,0
8364142,0,16,3
8364142,0,16,4
8364142,0,16,8
8364142,0,16,9
8364142,0,16,11
8364142,0,16,12
8364142,0,16,13
8364142,0,16,14
8364142,0,16,15
8364142,0,16,16
8364142,0,16,17
8364142,0,16,18
8364142,0,16,19
8364142,0,16,21
8364142,0,16,23
8364142,0,16,24
8364142,0,16,25
8364142,0,16,27
8364142,0,16,29
8364142,0,17,0
8364142,0,17,2
8364142,0,17,3
8364142,0,17,4
8364142,0,17,7
8364142,0,17,8
8364142,0,17,11
8364142,0,17,12
8364142,0,17,13
8364142,0,17,15
8364142,0,17,16
8364142,0,17,23
8364142,0,17,20
8364142,0,17,21
8364142,0,17,22
8364142,0,17,24
8364142,0,17,25
8364142,0,17,27
8364142,0,17,28
8364142,0,17,29
8364142,0,18,0
8364142,0,18,2
8364142,0,18,3
8364142,0,18,9
8364142,0,18,10
8364142,0,18,12
8364142,0,18,13
8364142,0,18,15
8364142,0,18,16
8364142,0,18,17
8364142,0,18,18
8364142,0,18,19
8364142,0,18,20
8364142,0,18,21
8364142,0,18,22
8364142,0,18,23
8364142,0,18,24
8364142,0,18,25
8364142,0,18,26
8364142,0,18,29
8364142,0,19,21
8364142,0,19,22
8364142,0,19,23
8364142,0,19,25
8364142,0,19,27
8364142,0,20,0
8364142,0,20,2
8364142,0,20,3
8364142,0,20,7
8364142,0,20,9
8364142,0,20,10
8364142,0,20,12
8364142,0,20,13
8364142,0,20,15
8364142,0,20,16
8364142,0,20,17
8364142,0,20,19
8364142,0,20,20
8364142,0,20,22
8364142,0,20,23
8364142,0,20,24
8364142,0,20,25
8364142,0,20,26
8364142,0,20,27
8364142,0,20,29
8364142,0,21,0
8364142,0,21,1
8364142,0,21,5
8364142,0,21,7
8364142,0,21,8
8364142,0,21,9
8364142,0,21,10
8364142,0,21,15
8364142,0,21,17
8364142,0,21,18
8364142,0,21,19
8364142,0,21,20
8364142,0,21,21
8364142,0,21,22
8364142,0,21,23
8364142,0,21,24
8364142,0,21,25
8364142,0,21,26
8364142,0,21,28
8364142,0,21,3
8364142,0,22,0
8364142,0,22,1
8364142,0,22,3
8364142,0,22,5
8364142,0,22,7
8364142,0,22,9
8364142,0,22,13
8364142,0,22,16
8364142,0,22,17
8364142,0,22,18
8364142,0,22,19
8364142,0,22,21
8364142,0,22,22
8364142,0,22,23
8364142,0,22,24
8364142,0,22,25
8364142,0,22,26
8364142,0,22,27
8364142,0,22,28
8364142,0,22,29
8364142,0,23,0
8364142,0,23,1
8364142,0,23,2
8364142,0,23,3
8364142,0,23,5
8364142,0,23,7
8364142,0,23,8
8364142,0,23,9
8364142,0,23,10
8364142,0,23,14
8364142,0,23,15
8364142,0,23,16
8364142,0,23,17
8364142,0,23,19
8364142,0,23,20
8364142,0,23,21
8364142,0,23,22
8364142,0,23,25
8364142,0,23,26
8364142,0,23,29
8364142,0,24,0
8364142,0,24,1
8364142,0,24,2
8364142,0,24,3
8364142,0,24,4
8364142,0,24,8
8364142,0,24,10
8364142,0,24,7
8364142,0,24,13
8364142,0,24,14
8364142,0,24,16
8364142,0,24,17
8364142,0,24,19
8364142,0,24,20
8364142,0,24,22
8364142,0,24,24
8364142,0,24,26
8364142,0,24,27
8364142,0,24,28
8364142,0,24,29
8364142,0,25,1
8364142,0,25,3
8364142,0,25,4
8364142,0,25,5
8364142,0,25,6
8364142,0,25,7
8364142,0,25,8
8364142,0,25,9
8364142,0,25,10
8364142,0,25,11
8364142,0,25,16
8364142,0,25,18
8364142,0,25,19
8364142,0,25,20
8364142,0,25,22
8364142,0,25,23
8364142,0,25,24
8364142,0,25,26
8364142,0,25,28
8364142,0,25,29
8364142,0,26,2
8364142,0,26,3
8364142,0,26,4
8364142,0,26,5
8364142,0,26,7
8364142,0,26,8
8364142,0,26,9
8364142,0,26,10
8364142,0,26,11
8364142,0,26,13
8364142,0,26,14
8364142,0,26,15
8364142,0,26,16
8364142,0,26,17
8364142,0,26,20
8364142,0,26,22
8364142,0,26,24
8364142,0,26,27
8364142,0,26,28
8364142,0,26,29
8364142,0,27,1
8364142,0,27,2
8364142,0,27,3
8364142,0,27,4
8364142,0,27,6
8364142,0,27,7
8364142,0,27,8
8364142,0,27,5
8364142,0,27,10
8364142,0,27,11
8364142,0,27,12
8364142,0,27,13
8364142,0,27,15
8364142,0,27,16
8364142,0,27,19
8364142,0,27,25
8364142,0,27,22
8364142,0,27,26
8364142,0,27,27
8364142,0,27,29
8364142,0,28,0
8364142,0,28,1
8364142,0,28,2
8364142,0,28,3
8364142,0,28,4
8364142,0,28,6
8364142,0,28,7
8364142,0,28,9
8364142,0,28,10
8364142,0,28,11
8364142,0,28,12
8364142,0,28,13
8364142,0,28,14
8364142,0,28,15
8364142,0,28,19
8364142,0,28,20
8364142,0,28,23
8364142,0,28,24
8364142,0,28,26
8364142,0,28,27
8364142,0,29,0
8364142,0,29,4
8364142,0,29,5
8364142,0,29,7
8364142,0,29,8
8364142,0,29,9
8364142,0,29,11
8364142,0,29,13
8364142,0,29,14
8364142,0,29,16
8364142,0,29,17
8364142,0,29,18
8364142,0,29,20
8364142,0,29,21
8364142,0,29,22
8364142,0,29,23
8364142,0,29,24
8364142,0,29,25
8364142,0,29,26
8364142,0,29,3
8364142,0,30,1
8364142,0,30,3
8364142,0,30,5
8364142,0,30,6
8364142,0,30,7
8364142,0,30,8
8364142,0,30,9
8364142,0,30,10
8364142,0,30,14
8364142,0,30,16
8364142,0,30,17
8364142,0,30,18
8364142,0,30,19
8364142,0,30,20
8364142,0,30,21
8364142,0,30,22
8364142,0,30,24
8364142,0,30,25
8364142,0,30,26
8364142,0,30,28
8364142,0,31,0
8364142,0,31,1
8364142,0,31,2
8364142,0,31,3
8364142,0,31,4
8364142,0,31,6
8364142,0,31,7
8364142,0,31,9
8364142,0,31,11
8364142,0,31,12
8364142,0,31,15
8364142,0,31,17
8364142,0,31,18
8364142,0,31,21
8364142,0,31,22
8364142,0,31,24
8364142,0,31,25
8364142,0,31,26
8364142,0,31,28
8364142,0,31,29
8364142,0,32,0
8364142,0,32,1
8364142,0,32,2
8364142,0,32,4
8364142,0,32,5
8364142,0,32,6
8364142,0,32,9
8364142,0,32,10
8364142,0,32,7
8364142,0,32,12
8364142,0,32,14
8364142,0,32,15
8364142,0,32,16
8364142,0,32,18
8364142,0,32,19
8364142,0,32,23
8364142,0,32,24
8364142,0,32,25
8364142,0,32,28
8364142,0,32,29
8364142,0,33,0
8364142,0,33,4
8364142,0,33,5
8364142,0,33,6
8364142,0,33,8
8364142,0,33,10
8364142,0,33,11
8364142,0,33,12
8364142,0,33,14
8364142,0,33,16
8364142,0,33,17
8364142,0,33,18
8364142,0,33,19
8364142,0,33,22
8364142,0,33,24
8364142,0,33,25
8364142,0,33,26
8364142,0,33,27
8364142,0,33,28
8364142,0,33,29
8364142,1,0,0
8364142,1,0,27
8364142,1,0,4
8364142,1,0,1
8364142,1,0,8
8364142,1,0,9
8364142,1,0,2
8364142,1,0,12
8364142,1,0,13
8364142,1,0,14
8364142,1,0,15
8364142,1,0,20
8364142,1,0,17
8364142,1,0,18
8364142,1,0,19
8364142,1,0,22
8364142,1,0,23
8364142,1,0,24
8364142,1,0,25
8364142,1,0,28
8364142,1,1,1
8364142,1,1,2
8364142,1,1,4
8364142,1,1,6
8364142,1,1,8
8364142,1,1,9
8364142,1,1,10
8364142,1,1,19
8364142,1,1,12
8364142,1,1,13
8364142,1,1,18
8364142,1,1,16
8364142,1,1,17
8364142,1,1,20
8364142,1,1,21
8364142,1,1,23
8364142,1,1,24
8364142,1,1,25
8364142,1,1,0
8364142,1,1,27
8364142,1,2,2
8364142,1,2,3
8364142,1,2,6
8364142,1,2,0
8364142,1,2,5
8364142,1,2,8
8364142,1,2,4
8364142,1,2,14
8364142,1,2,15
8364142,1,2,16
8364142,1,2,17
8364142,1,2,18
8364142,1,2,19
8364142,1,2,21
8364142,1,2,22
8364142,1,2,23
8364142,1,2,24
8364142,1,2,25
8364142,1,2,1
8364142,1,2,28
8364142,1,3,3
8364142,1,3,0
8364142,1,3,1
8364142,1,3,6
8364142,1,3,9
8364142,1,3,10
8364142,1,3,7
8364142,1,3,16
8364142,1,3,13
8364142,1,3,14
8364142,1,3,15
8364142,1,3,17
8364142,1,3,18
8364142,1,3,19
8364142,1,3,20
8364142,1,3,21
8364142,1,3,24
8364142,1,3,26
8364142,1,3,23
8364142,1,3,28
8364142,1,4,5
8364142,1,4,6
8364142,1,4,10
8364142,1,4,20
8364142,1,4,27
8364142,1,5,1
8364142,1,5,3
8364142,1,5,4
8364142,1,5,7
8364142,1,5,9
8364142,1,5,10
8364142,1,5,11
8364142,1,5,12
8364142,1,5,14
8364142,1,5,15
8364142,1,5,16
8364142,1,5,17
8364142,1,5,19
8364142,1,5,20
8364142,1,5,23
8364142,1,5,24
8364142,1,5,25
8364142,1,5,26
8364142,1,5,27
8364142,1,5,28
8364142,1,6,29
8364142,1,6,4
8364142,1,6,1
8364142,1,6,6
8364142,1,6,7
8364142,1,6,9
8364142,1,6,11
8364142,1,6,12
8364142,1,6,13
8364142,1,6,14
8364142,1,6,19
8364142,1,6,16
8364142,1,6,18
8364142,1,6,23
8364142,1,6,21
8364142,1,6,24
8364142,1,6,25
8364142,1,6,27
8364142,1,6,28
8364142,1,6,0
8364142,1,7,0
8364142,1,7,1
8364142,1,7,3
8364142,1,7,4
8364142,1,7,7
8364142,1,7,8
8364142,1,7,9
8364142,1,7,11
8364142,1,7,12
8364142,1,7,13
8364142,1,7,14
8364142,1,7,16
8364142,1,7,18
8364142,1,7,19
8364142,1,7,20
8364142,1,7,21
8364142,1,7,24
8364142,1,7,26
8364142,1,7,27
8364142,1,7,29
8364142,1,8,0
8364142,1,8,1
8364142,1,8,3
8364142,1,8,4
8364142,1,8,6
8364142,1,8,7
8364142,1,8,8
8364142,1,8,9
8364142,1,8,11
8364142,1,8,12
8364142,1,8,14
8364142,1,8,15
8364142,1,8,16
8364142,1,8,18
8364142,1,8,19
8364142,1,8,20
8364142,1,8,21
8364142,1,8,24
8364142,1,8,28
8364142,1,8,29
8364142,1,9,0
8364142,1,9,1
8364142,1,9,2
8364142,1,9,29
8364142,1,9,4
8364142,1,9,5
8364142,1,9,7
8364142,1,9,8
8364142,1,9,12
8364142,1,9,13
8364142,1,9,15
8364142,1,9,16
8364142,1,9,23
8364142,1,9,20
8364142,1,9,21
8364142,1,9,22
8364142,1,9,24
8364142,1,9,25
8364142,1,9,27
8364142,1,9,28
8364142,1,10,0
8364142,1,10,1
8364142,1,10,2
8364142,1,10,3
8364142,1,10,4
8364142,1,10,6
8364142,1,10,9
8364142,1,10,10
8364142,1,10,11
8364142,1,10,12
8364142,1,10,13
8364142,1,10,14
8364142,1,10,15
8364142,1,10,16
8364142,1,10,18
8364142,1,10,19
8364142,1,10,20
8364142,1,10,24
8364142,1,10,26
8364142,1,10,27
8364142,1,11,0
8364142,1,11,1
8364142,1,11,2
8364142,1,11,3
8364142,1,11,5
8364142,1,11,6
8364142,1,11,4
8364142,1,11,9
8364142,1,11,11
8364142,1,11,12
8364142,1,11,13
8364142,1,11,14
8364142,1,11,15
8364142,1,11,16
8364142,1,11,19
8364142,1,11,24
8364142,1,11,23
8364142,1,11,26
8364142,1,11,27
8364142,1,11,29
8364142,1,12,0
8364142,1,12,1
8364142,1,12,2
8364142,1,12,3
8364142,1,12,4
8364142,1,12,5
8364142,1,12,6
8364142,1,12,7
8364142,1,12,8
8364142,1,12,9
8364142,1,12,10
8364142,1,12,15
8364142,1,12,13
8364142,1,12,14
8364142,1,12,16
8364142,1,12,17
8364142,1,12,18
8364142,1,12,19
8364142,1,12,22
8364142,1,12,28
8364142,1,13,6
8364142,1,13,10
8364142,1,13,21
8364142,1,13,22
8364142,1,13,27
8364142,1,14,5
8364142,1,14,6
8364142,1,14,7
8364142,1,14,10
8364142,1,14,20
8364142,1,14,21
8364142,1,14,22
8364142,1,14,23
8364142,1,14,25
8364142,1,14,28
8364142,1,15,0
8364142,1,15,1
8364142,1,15,2
8364142,1,15,3
8364142,1,15,4
8364142,1,15,5
8364142,1,15,10
8364142,1,15,12
8364142,1,15,13
8364142,1,15,14
8364142,1,15,17
8364142,1,15,19
8364142,1,15,20
8364142,1,15,22
8364142,1,15,24
8364142,1,15,25
8364142,1,15,26
8364142,1,15,27
8364142,1,15,28
8364142,1,15,29
8364142,1,16,0
8364142,1,16,1
8364142,1,16,2
8364142,1,16,3
8364142,1,16,4
8364142,1,16,5
8364142,1,16,9
8364142,1,16,11
8364142,1,16,12
8364142,1,16,13
8364142,1,16,14
8364142,1,16,16
8364142,1,16,17
8364142,1,16,18
8364142,1,16,19
8364142,1,16,21
8364142,1,16,24
8364142,1,16,25
8364142,1,16,26
8364142,1,16,29
8364142,1,17,1
8364142,1,17,3
8364142,1,17,5
8364142,1,17,8
8364142,1,17,9
8364142,1,17,7
8364142,1,17,12
8364142,1,17,13
8364142,1,17,14
8364142,1,17,18
8364142,1,17,19
8364142,1,17,20
8364142,1,17,21
8364142,1,17,22
8364142,1,17,24
